
 -------Template file for--------> 20200205 

GRB200412B_I5.fits GRB200412B I
GRB200412B_I6.fits GRB200412B I
GRB200412B_I7.fits GRB200412B I
GRB200412B_I8.fits GRB200412B I
GRB200412B_I9.fits GRB200412B I
GRB200412B_R1.fits GRB200412B R
GRB200412B_R10.fits GRB200412B R
GRB200412B_R2.fits GRB200412B R
GRB200412B_R3.fits GRB200412B R
GRB200412B_R4.fits GRB200412B R
GRB200412B_R5.fits GRB200412B R
GRB200412B_R6.fits GRB200412B R
GRB200412B_R7.fits GRB200412B R
GRB200412B_R8.fits GRB200412B R
GRB200412B_R9.fits GRB200412B R
SN2020fqv_B1.fits SN2020fqv B
SN2020fqv_B2.fits SN2020fqv B
SN2020fqv_B3.fits SN2020fqv B
SN2020fqv_I1.fits SN2020fqv I
SN2020fqv_I2.fits SN2020fqv I
SN2020fqv_I3.fits SN2020fqv I
SN2020fqv_R1.fits SN2020fqv R
SN2020fqv_R2.fits SN2020fqv R
SN2020fqv_R3.fits SN2020fqv R
SN2020fqv_R4.fits SN2020fqv R
SN2020fqv_U1.fits SN2020fqv U
SN2020fqv_U2.fits SN2020fqv U
SN2020fqv_U3.fits SN2020fqv U
SN2020fqv_U4.fits SN2020fqv U
SN2020fqv_V1.fits SN2020fqv V
SN2020fqv_V2.fits SN2020fqv V
SN2020fqv_V3.fits SN2020fqv V
SN2020oi_B1.fits SN2020oi B
SN2020oi_B2.fits SN2020oi B
SN2020oi_B3.fits SN2020oi B
SN2020oi_I1.fits SN2020oi I
SN2020oi_I2.fits SN2020oi I
SN2020oi_I3.fits SN2020oi I
SN2020oi_R1.fits SN2020oi R
SN2020oi_R2.fits SN2020oi R
SN2020oi_R3.fits SN2020oi R
SN2020oi_V1.fits SN2020oi V
SN2020oi_V2.fits SN2020oi V
SN2020oi_V3.fits SN2020oi V
SN2020vg_B1.fits SN2020vg B
SN2020vg_B2.fits SN2020vg B
SN2020vg_B3.fits SN2020vg B
SN2020vg_I1.fits SN2020vg I
SN2020vg_I2.fits SN2020vg I
SN2020vg_I3.fits SN2020vg I
SN2020vg_R1.fits SN2020vg R
SN2020vg_R2.fits SN2020vg R
SN2020vg_R3.fits SN2020vg R
SN2020vg_V1.fits SN2020vg V
SN2020vg_V2.fits SN2020vg V
SN2020vg_V3.fits SN2020vg V
SN2020yvq_B1.fits SN2020yvq B
SN2020yvq_B2.fits SN2020yvq B
SN2020yvq_B3.fits SN2020yvq B
SN2020yvq_B4.fits SN2020yvq B
SN2020yvq_I1.fits SN2020yvq I
SN2020yvq_I2.fits SN2020yvq I
SN2020yvq_I3.fits SN2020yvq I
SN2020yvq_I4.fits SN2020yvq I
SN2020yvq_R1.fits SN2020yvq R
SN2020yvq_R2.fits SN2020yvq R
SN2020yvq_R3.fits SN2020yvq R
SN2020yvq_R4.fits SN2020yvq R
SN2020yvq_V1.fits SN2020yvq V
SN2020yvq_V2.fits SN2020yvq V
SN2020yvq_V3.fits SN2020yvq V
SN2020yvq_V4.fits SN2020yvq V
TemplateFileList.dat TemplateFileList.dat FREE
bias_01.fits BIAS FREE
bias_01.fits bias FREE
bias_02.fits BIAS FREE
bias_02.fits bias FREE
bias_03.fits BIAS FREE
bias_03.fits bias FREE
bias_04.fits BIAS FREE
bias_04.fits bias FREE
bias_05.fits BIAS FREE
bias_05.fits bias FREE
bias_06.fits BIAS FREE
bias_06.fits bias FREE
bias_07.fits BIAS FREE
bias_07.fits bias FREE
bias_08.fits BIAS FREE
bias_08.fits bias FREE
bias_09.fits BIAS FREE
bias_09.fits bias FREE
bias_10.fits BIAS FREE
bias_10.fits bias FREE
bias_11.fits BIAS FREE
bias_11.fits bias FREE
bias_12.fits BIAS FREE
bias_12.fits bias FREE

 -------Template file for--------> 20200528 

GRB200528A_I2.fits GRB200528A I
GRB200528A_I3.fits GRB200528A I
GRB200528A_I4.fits GRB200528A I
GRB200528A_I5.fits GRB200528A I
GRB200528A_R1.fits GRB200528A R
GRB200528A_R2.fits GRB200528A R
GRB200528A_R3.fits GRB200528A R
GRB200528A_R4.fits GRB200528A R
GRB200528A_R5.fits GRB200528A R
TemplateFileList.dat TemplateFileList.dat FREE

 -------Template file for--------> 20200215 

HD63773_B10.fits HD63773 B
HD63773_B11.fits HD63773 B
HD63773_B12.fits HD63773 B
HD63773_B13.fits HD63773 B
HD63773_B14.fits HD63773 B
HD63773_B15.fits HD63773 B
HD63773_B16.fits HD63773 B
HD63773_B17.fits HD63773 B
HD63773_B18.fits HD63773 B
HD63773_B19.fits HD63773 B
HD63773_B2.fits HD63773 B
HD63773_B20.fits HD63773 B
HD63773_B21.fits HD63773 B
HD63773_B22.fits HD63773 B
HD63773_B23.fits HD63773 B
HD63773_B24.fits HD63773 B
HD63773_B25.fits HD63773 B
HD63773_B26.fits HD63773 B
HD63773_B27.fits HD63773 B
HD63773_B28.fits HD63773 B
HD63773_B29.fits HD63773 B
HD63773_B3.fits HD63773 B
HD63773_B30.fits HD63773 B
HD63773_B31.fits HD63773 B
HD63773_B32.fits HD63773 B
HD63773_B33.fits HD63773 B
HD63773_B34.fits HD63773 B
HD63773_B35.fits HD63773 B
HD63773_B36.fits HD63773 B
HD63773_B37.fits HD63773 B
HD63773_B38.fits HD63773 B
HD63773_B39.fits HD63773 B
HD63773_B4.fits HD63773 B
HD63773_B40.fits HD63773 B
HD63773_B41.fits HD63773 B
HD63773_B42.fits HD63773 B
HD63773_B43.fits HD63773 B
HD63773_B44.fits HD63773 B
HD63773_B45.fits HD63773 B
HD63773_B46.fits HD63773 B
HD63773_B5.fits HD63773 B
HD63773_B6.fits HD63773 B
HD63773_B7.fits HD63773 B
HD63773_B8.fits HD63773 B
HD63773_B9.fits HD63773 B
HD63773_I1.fits HD63773 I
HD63773_I10.fits HD63773 I
HD63773_I11.fits HD63773 I
HD63773_I12.fits HD63773 I
HD63773_I13.fits HD63773 I
HD63773_I14.fits HD63773 I
HD63773_I15.fits HD63773 I
HD63773_I16.fits HD63773 I
HD63773_I17.fits HD63773 I
HD63773_I18.fits HD63773 I
HD63773_I19.fits HD63773 I
HD63773_I2.fits HD63773 I
HD63773_I20.fits HD63773 I
HD63773_I21.fits HD63773 I
HD63773_I22.fits HD63773 I
HD63773_I23.fits HD63773 I
HD63773_I24.fits HD63773 I
HD63773_I25.fits HD63773 I
HD63773_I26.fits HD63773 I
HD63773_I27.fits HD63773 I
HD63773_I28.fits HD63773 I
HD63773_I29.fits HD63773 I
HD63773_I30.fits HD63773 I
HD63773_I31.fits HD63773 I
HD63773_I32.fits HD63773 I
HD63773_I33.fits HD63773 I
HD63773_I34.fits HD63773 I
HD63773_I35.fits HD63773 I
HD63773_I36.fits HD63773 I
HD63773_I37.fits HD63773 I
HD63773_I38.fits HD63773 I
HD63773_I39.fits HD63773 I
HD63773_I4.fits HD63773 I
HD63773_I40.fits HD63773 I
HD63773_I41.fits HD63773 I
HD63773_I42.fits HD63773 I
HD63773_I43.fits HD63773 I
HD63773_I44.fits HD63773 I
HD63773_I45.fits HD63773 I
HD63773_I46.fits HD63773 I
HD63773_I5.fits HD63773 I
HD63773_I6.fits HD63773 I
HD63773_I7.fits HD63773 I
HD63773_I8.fits HD63773 I
HD63773_I9.fits HD63773 I
HD63773_R1.fits HD63773 R
HD63773_R10.fits HD63773 R
HD63773_R11.fits HD63773 R
HD63773_R12.fits HD63773 R
HD63773_R13.fits HD63773 R
HD63773_R14.fits HD63773 R
HD63773_R15.fits HD63773 R
HD63773_R16.fits HD63773 R
HD63773_R17.fits HD63773 R
HD63773_R18.fits HD63773 R
HD63773_R19.fits HD63773 R
HD63773_R2.fits HD63773 R
HD63773_R20.fits HD63773 R
HD63773_R21.fits HD63773 R
HD63773_R22.fits HD63773 R
HD63773_R23.fits HD63773 R
HD63773_R24.fits HD63773 R
HD63773_R25.fits HD63773 R
HD63773_R26.fits HD63773 R
HD63773_R27.fits HD63773 R
HD63773_R28.fits HD63773 R
HD63773_R29.fits HD63773 R
HD63773_R3.fits HD63773 R
HD63773_R30.fits HD63773 R
HD63773_R31.fits HD63773 R
HD63773_R32.fits HD63773 R
HD63773_R33.fits HD63773 R
HD63773_R34.fits HD63773 R
HD63773_R35.fits HD63773 R
HD63773_R36.fits HD63773 R
HD63773_R37.fits HD63773 R
HD63773_R38.fits HD63773 R
HD63773_R39.fits HD63773 R
HD63773_R4.fits HD63773 R
HD63773_R40.fits HD63773 R
HD63773_R41.fits HD63773 R
HD63773_R42.fits HD63773 R
HD63773_R43.fits HD63773 R
HD63773_R44.fits HD63773 R
HD63773_R46.fits HD63773 R
HD63773_R5.fits HD63773 R
HD63773_R6.fits HD63773 R
HD63773_R7.fits HD63773 R
HD63773_R8.fits HD63773 R
HD63773_R9.fits HD63773 R
HD63773_U1.fits HD63773 U
HD63773_U10.fits HD63773 U
HD63773_U11.fits HD63773 U
HD63773_U12.fits HD63773 U
HD63773_U13.fits HD63773 U
HD63773_U14.fits HD63773 U
HD63773_U15.fits HD63773 U
HD63773_U16.fits HD63773 U
HD63773_U17.fits HD63773 U
HD63773_U18.fits HD63773 U
HD63773_U19.fits HD63773 U
HD63773_U2.fits HD63773 U
HD63773_U20.fits HD63773 U
HD63773_U21.fits HD63773 U
HD63773_U22.fits HD63773 U
HD63773_U23.fits HD63773 U
HD63773_U24.fits HD63773 U
HD63773_U25.fits HD63773 U
HD63773_U26.fits HD63773 U
HD63773_U27.fits HD63773 U
HD63773_U28.fits HD63773 U
HD63773_U29.fits HD63773 U
HD63773_U30.fits HD63773 U
HD63773_U31.fits HD63773 U
HD63773_U32.fits HD63773 U
HD63773_U33.fits HD63773 U
HD63773_U34.fits HD63773 U
HD63773_U35.fits HD63773 U
HD63773_U36.fits HD63773 U
HD63773_U37.fits HD63773 U
HD63773_U38.fits HD63773 U
HD63773_U39.fits HD63773 U
HD63773_U4.fits HD63773 U
HD63773_U40.fits HD63773 U
HD63773_U41.fits HD63773 U
HD63773_U42.fits HD63773 U
HD63773_U43.fits HD63773 U
HD63773_U44.fits HD63773 U
HD63773_U45.fits HD63773 U
HD63773_U46.fits HD63773 U
HD63773_U5.fits HD63773 U
HD63773_U6.fits HD63773 U
HD63773_U7.fits HD63773 U
HD63773_U8.fits HD63773 U
HD63773_U9.fits HD63773 U
HD63773_V1.fits HD63773 V
HD63773_V10.fits HD63773 V
HD63773_V11.fits HD63773 V
HD63773_V12.fits HD63773 V
HD63773_V13.fits HD63773 V
HD63773_V14.fits HD63773 V
HD63773_V15.fits HD63773 V
HD63773_V16.fits HD63773 V
HD63773_V17.fits HD63773 V
HD63773_V18.fits HD63773 V
HD63773_V19.fits HD63773 V
HD63773_V2.fits HD63773 V
HD63773_V20.fits HD63773 V
HD63773_V21.fits HD63773 V
HD63773_V22.fits HD63773 V
HD63773_V23.fits HD63773 V
HD63773_V24.fits HD63773 V
HD63773_V25.fits HD63773 V
HD63773_V26.fits HD63773 V
HD63773_V27.fits HD63773 V
HD63773_V28.fits HD63773 V
HD63773_V29.fits HD63773 V
HD63773_V3.fits HD63773 V
HD63773_V30.fits HD63773 V
HD63773_V31.fits HD63773 V
HD63773_V32.fits HD63773 V
HD63773_V33.fits HD63773 V
HD63773_V34.fits HD63773 V
HD63773_V35.fits HD63773 V
HD63773_V36.fits HD63773 V
HD63773_V37.fits HD63773 V
HD63773_V38.fits HD63773 V
HD63773_V39.fits HD63773 V
HD63773_V4.fits HD63773 V
HD63773_V40.fits HD63773 V
HD63773_V41.fits HD63773 V
HD63773_V42.fits HD63773 V
HD63773_V43.fits HD63773 V
HD63773_V44.fits HD63773 V
HD63773_V45.fits HD63773 V
HD63773_V46.fits HD63773 V
HD63773_V5.fits HD63773 V
HD63773_V6.fits HD63773 V
HD63773_V7.fits HD63773 V
HD63773_V8.fits HD63773 V
HD63773_V9.fits HD63773 V
TemplateFileList.dat TemplateFileList.dat FREE
baise_1.fits baise FREE
flat01_B.fits flat01 B
flat01_I.fits flat01 I
flat01_R.fits flat01 R
flat01_U.fits flat01 U
flat01_V.fits flat01 V
flat02_B.fits flat02 B
flat02_I.fits flat02 I
flat02_R.fits flat02 R
flat02_U.fits flat02 U
flat02_V.fits flat02 V
flat03_B.fits flat03 B
flat03_I.fits flat03 I
flat03_R.fits flat03 R
flat03_U.fits flat03 U
flat03_V.fits flat03 V
flat04_U.fits flat04 U
2020au_100sV1.fits 2020au FREE
2020au_120sB1.fits 2020au FREE
2020au_80sR1.fits 2020au FREE
2020au_80si1.fits 2020au FREE
2020au_B1.fits 2020au B
2020au_B2.fits 2020au B
2020au_i1.fits 2020au FREE
2020au_i2.fits 2020au FREE
2020au_r1.fits 2020au FREE
2020au_r2.fits 2020au FREE
2020au_v1.fits 2020au FREE
2020au_v2.fits 2020au FREE

 -------Template file for--------> 20200415 

5BZQJ1017+6116_R_1_10.fits 5BZQJ1017+6116 R
5BZQJ1017+6116_R_21_30.fits 5BZQJ1017+6116 R
5BZQJ1017+6116_R_31_34.fits 5BZQJ1017+6116 R
GRB200410A_I1.fits GRB200410A I
GRB200410A_I2.fits GRB200410A I
GRB200410A_R1.fits GRB200410A R
GRB200410A_R2.fits GRB200410A R
SN2020fqv_B1.fits SN2020fqv B
SN2020fqv_B2.fits SN2020fqv B
SN2020fqv_B3.fits SN2020fqv B
SN2020fqv_I1.fits SN2020fqv I
SN2020fqv_I2.fits SN2020fqv I
SN2020fqv_I3.fits SN2020fqv I
SN2020fqv_R1.fits SN2020fqv R
SN2020fqv_R2.fits SN2020fqv R
SN2020fqv_R3.fits SN2020fqv R
SN2020fqv_U1.fits SN2020fqv U
SN2020fqv_U2.fits SN2020fqv U
SN2020fqv_U3.fits SN2020fqv U
SN2020fqv_U4.fits SN2020fqv U
SN2020fqv_U5.fits SN2020fqv U
SN2020fqv_V1.fits SN2020fqv V
SN2020fqv_V2.fits SN2020fqv V
SN2020fqv_V3.fits SN2020fqv V
TemplateFileList.dat TemplateFileList.dat FREE
bias_01.fits BIAS FREE
bias_01.fits bias FREE
bias_02.fits BIAS FREE
bias_02.fits bias FREE
bias_03.fits BIAS FREE
bias_03.fits bias FREE
bias_04.fits BIAS FREE
bias_04.fits bias FREE
bias_05.fits BIAS FREE
bias_05.fits bias FREE
bias_06.fits BIAS FREE
bias_06.fits bias FREE
bias_07.fits BIAS FREE
bias_07.fits bias FREE

 -------Template file for--------> 20200602 

J1151_512_300s_2.fits J1151 FREE
J1151_512_300s_3-5.fits J1151 FREE
J1151_532_300s_1.fits J1151 FREE
J1151_532_300s_2.fits J1151 FREE
J1151_532_300s_3.fits J1151 FREE
J1151_B_300s_1.fits J1151 B
J1151_B_300s_2.fits J1151 B
J1151_V_300s_1.fits J1151 V
J1151_V_300s_2.fits J1151 V
J1151_V_300s_3-5.fits J1151 V
J1850_R_240s_1.fits J1850 R
J1850_R_240s_11-15.fits J1850 R
J1850_R_240s_16-20.fits J1850 R
J1850_R_240s_2.fits J1850 R
J1850_R_240s_21-25.fits J1850 R
J1850_R_240s_26-30.fits J1850 R
J1850_R_240s_3-5.fits J1850 R
J1850_R_240s_31-35.fits J1850 R
J1850_R_240s_36-40.fits J1850 R
J1850_R_240s_41-45.fits J1850 R
J1850_R_240s_46.fits J1850 R
J1850_R_240s_47-50.fits J1850 R
J1850_R_240s_51-55.fits J1850 R
J1850_R_240s_56-60.fits J1850 R
J1850_R_240s_6-10.fits J1850 R
J1850_R_240s_61.fits J1850 R
J1850_R_240s_62.fits J1850 R
J1850_R_300s_1.fits J1850 R
J1850_R_300s_2.fits J1850 R
TemplateFileList.dat TemplateFileList.dat FREE
bias_1.fits BIAS FREE
bias_1.fits bias FREE
bias_10.fits BIAS FREE
bias_10.fits bias FREE
bias_11.fits BIAS FREE
bias_11.fits bias FREE
bias_12.fits BIAS FREE
bias_12.fits bias FREE
bias_2.fits BIAS FREE
bias_2.fits bias FREE
bias_3.fits BIAS FREE
bias_3.fits bias FREE
bias_4.fits BIAS FREE
bias_4.fits bias FREE
bias_5.fits BIAS FREE
bias_5.fits bias FREE
bias_6.fits BIAS FREE
bias_6.fits bias FREE
bias_7.fits BIAS FREE
bias_7.fits bias FREE
bias_8.fits BIAS FREE
bias_8.fits bias FREE
bias_9.fits BIAS FREE
bias_9.fits bias FREE
flat_512_1.fits flat FREE
flat_512_2.fits flat FREE
flat_512_3.fits flat FREE
flat_512_4.fits flat FREE
flat_512_5.fits flat FREE
flat_512_6.fits flat FREE
flat_512_7.fits flat FREE
flat_532_1.fits flat FREE
flat_532_2.fits flat FREE
flat_532_3.fits flat FREE
flat_532_4.fits flat FREE
flat_532_5.fits flat FREE
flat_532_6.fits flat FREE
flat_532_7.fits flat FREE
flat_B_1.fits flat B
flat_B_2.fits flat B
flat_B_3.fits flat B
flat_B_4.fits flat B
flat_B_5.fits flat B
flat_B_6.fits flat B
flat_B_7.fits flat B
flat_I_1.fits flat I
flat_I_2.fits flat I
flat_I_3.fits flat I
flat_I_4.fits flat I
flat_I_5.fits flat I
flat_I_6.fits flat I
flat_I_7.fits flat I
flat_R_1.fits flat R
flat_R_10.fits flat R
flat_R_2.fits flat R
flat_R_3.fits flat R
flat_R_4.fits flat R
flat_R_5.fits flat R
flat_R_6.fits flat R
flat_R_7.fits flat R
flat_R_8.fits flat R
flat_R_9.fits flat R
flat_U_1.fits flat U
flat_U_2.fits flat U
flat_U_3.fits flat U
flat_U_4.fits flat U
flat_U_5.fits flat U
flat_U_6.fits flat U
flat_U_7.fits flat U
flat_V_1.fits flat V
flat_V_2.fits flat V
flat_V_3.fits flat V
flat_V_4.fits flat V
flat_V_5.fits flat V
flat_V_6.fits flat V
flat_V_7.fits flat V
sa104_512_100s_1.fits sa104 FREE
sa104_532_100s_1.fits sa104 FREE
sa104_B_100s_1.fits sa104 B
sa104_V_80s_1.fits sa104 V
J1221p0428_B_150s_1-2.fits J1221p0428 B
J1221p0428_I_100s_1-2.fits J1221p0428 I
J1221p0428_R_100s_1-2.fits J1221p0428 R
J1221p0428_U_150s_1-2.fits J1221p0428 U
J1221p0428_V_100s_1-2.fits J1221p0428 V
J1311_I_300s_1-3.fits J1311 I
J1311_R_300s_1-4.fits J1311 R
J1311_V_300s_1.fits J1311 V
J1311_V_300s_2-4.fits J1311 V

 -------Template file for--------> 20200216 

HDD63773_B10.fits HDD63773 B
HDD63773_B11.fits HDD63773 B
HDD63773_B12.fits HDD63773 B
HDD63773_B13.fits HDD63773 B
HDD63773_B14.fits HDD63773 B
HDD63773_B15.fits HDD63773 B
HDD63773_B16.fits HDD63773 B
HDD63773_B17.fits HDD63773 B
HDD63773_B18.fits HDD63773 B
HDD63773_B19.fits HDD63773 B
HDD63773_B2.fits HDD63773 B
HDD63773_B20.fits HDD63773 B
HDD63773_B21.fits HDD63773 B
HDD63773_B22.fits HDD63773 B
HDD63773_B23.fits HDD63773 B
HDD63773_B24.fits HDD63773 B
HDD63773_B25.fits HDD63773 B
HDD63773_B26.fits HDD63773 B
HDD63773_B27.fits HDD63773 B
HDD63773_B28.fits HDD63773 B
HDD63773_B29.fits HDD63773 B
HDD63773_B3.fits HDD63773 B
HDD63773_B30.fits HDD63773 B
HDD63773_B31.fits HDD63773 B
HDD63773_B32.fits HDD63773 B
HDD63773_B33.fits HDD63773 B
HDD63773_B34.fits HDD63773 B
HDD63773_B35.fits HDD63773 B
HDD63773_B36.fits HDD63773 B
HDD63773_B37.fits HDD63773 B
HDD63773_B38.fits HDD63773 B
HDD63773_B39.fits HDD63773 B
HDD63773_B4.fits HDD63773 B
HDD63773_B40.fits HDD63773 B
HDD63773_B41.fits HDD63773 B
HDD63773_B42.fits HDD63773 B
HDD63773_B43.fits HDD63773 B
HDD63773_B44.fits HDD63773 B
HDD63773_B45.fits HDD63773 B
HDD63773_B46.fits HDD63773 B
HDD63773_B47.fits HDD63773 B
HDD63773_B48.fits HDD63773 B
HDD63773_B49.fits HDD63773 B
HDD63773_B5.fits HDD63773 B
HDD63773_B6.fits HDD63773 B
HDD63773_B7.fits HDD63773 B
HDD63773_B8.fits HDD63773 B
HDD63773_B9.fits HDD63773 B
HDD63773_I1.fits HDD63773 I
HDD63773_I10.fits HDD63773 I
HDD63773_I11.fits HDD63773 I
HDD63773_I12.fits HDD63773 I
HDD63773_I13.fits HDD63773 I
HDD63773_I14.fits HDD63773 I
HDD63773_I15.fits HDD63773 I
HDD63773_I16.fits HDD63773 I
HDD63773_I17.fits HDD63773 I
HDD63773_I18.fits HDD63773 I
HDD63773_I19.fits HDD63773 I
HDD63773_I2.fits HDD63773 I
HDD63773_I20.fits HDD63773 I
HDD63773_I21.fits HDD63773 I
HDD63773_I22.fits HDD63773 I
HDD63773_I23.fits HDD63773 I
HDD63773_I24.fits HDD63773 I
HDD63773_I25.fits HDD63773 I
HDD63773_I26.fits HDD63773 I
HDD63773_I27.fits HDD63773 I
HDD63773_I28.fits HDD63773 I
HDD63773_I29.fits HDD63773 I
HDD63773_I3.fits HDD63773 I
HDD63773_I30.fits HDD63773 I
HDD63773_I31.fits HDD63773 I
HDD63773_I32.fits HDD63773 I
HDD63773_I33.fits HDD63773 I
HDD63773_I34.fits HDD63773 I
HDD63773_I35.fits HDD63773 I
HDD63773_I36.fits HDD63773 I
HDD63773_I37.fits HDD63773 I
HDD63773_I38.fits HDD63773 I
HDD63773_I39.fits HDD63773 I
HDD63773_I4.fits HDD63773 I
HDD63773_I40.fits HDD63773 I
HDD63773_I41.fits HDD63773 I
HDD63773_I42.fits HDD63773 I
HDD63773_I43.fits HDD63773 I
HDD63773_I44.fits HDD63773 I
HDD63773_I45.fits HDD63773 I
HDD63773_I46.fits HDD63773 I
HDD63773_I47.fits HDD63773 I
HDD63773_I48.fits HDD63773 I
HDD63773_I49.fits HDD63773 I
HDD63773_I5.fits HDD63773 I
HDD63773_I6.fits HDD63773 I
HDD63773_I7.fits HDD63773 I
HDD63773_I8.fits HDD63773 I
HDD63773_I9.fits HDD63773 I
HDD63773_R1.fits HDD63773 R
HDD63773_R10.fits HDD63773 R
HDD63773_R11.fits HDD63773 R
HDD63773_R12.fits HDD63773 R
HDD63773_R13.fits HDD63773 R
HDD63773_R14.fits HDD63773 R
HDD63773_R15.fits HDD63773 R
HDD63773_R16.fits HDD63773 R
HDD63773_R17.fits HDD63773 R
HDD63773_R18.fits HDD63773 R
HDD63773_R19.fits HDD63773 R
HDD63773_R2.fits HDD63773 R
HDD63773_R20.fits HDD63773 R
HDD63773_R21.fits HDD63773 R
HDD63773_R22.fits HDD63773 R
HDD63773_R23.fits HDD63773 R
HDD63773_R24.fits HDD63773 R
HDD63773_R25.fits HDD63773 R
HDD63773_R26.fits HDD63773 R
HDD63773_R27.fits HDD63773 R
HDD63773_R28.fits HDD63773 R
HDD63773_R29.fits HDD63773 R
HDD63773_R3.fits HDD63773 R
HDD63773_R30.fits HDD63773 R
HDD63773_R31.fits HDD63773 R
HDD63773_R32.fits HDD63773 R
HDD63773_R33.fits HDD63773 R
HDD63773_R34.fits HDD63773 R
HDD63773_R35.fits HDD63773 R
HDD63773_R36.fits HDD63773 R
HDD63773_R37.fits HDD63773 R
HDD63773_R38.fits HDD63773 R
HDD63773_R39.fits HDD63773 R
HDD63773_R40.fits HDD63773 R
HDD63773_R41.fits HDD63773 R
HDD63773_R42.fits HDD63773 R
HDD63773_R43.fits HDD63773 R
HDD63773_R44.fits HDD63773 R
HDD63773_R45.fits HDD63773 R
HDD63773_R46.fits HDD63773 R
HDD63773_R47.fits HDD63773 R
HDD63773_R48.fits HDD63773 R
HDD63773_R49.fits HDD63773 R
HDD63773_R5.fits HDD63773 R
HDD63773_R6.fits HDD63773 R
HDD63773_R7.fits HDD63773 R
HDD63773_R8.fits HDD63773 R
HDD63773_R9.fits HDD63773 R
HDD63773_R_7.fits HDD63773 R
HDD63773_U1.fits HDD63773 U
HDD63773_U10.fits HDD63773 U
HDD63773_U11.fits HDD63773 U
HDD63773_U12.fits HDD63773 U
HDD63773_U13.fits HDD63773 U
HDD63773_U14.fits HDD63773 U
HDD63773_U15.fits HDD63773 U
HDD63773_U16.fits HDD63773 U
HDD63773_U17.fits HDD63773 U
HDD63773_U18.fits HDD63773 U
HDD63773_U19.fits HDD63773 U
HDD63773_U2.fits HDD63773 U
HDD63773_U20.fits HDD63773 U
HDD63773_U21.fits HDD63773 U
HDD63773_U22.fits HDD63773 U
HDD63773_U23.fits HDD63773 U
HDD63773_U24.fits HDD63773 U
HDD63773_U25.fits HDD63773 U
HDD63773_U26.fits HDD63773 U
HDD63773_U27.fits HDD63773 U
HDD63773_U28.fits HDD63773 U
HDD63773_U29.fits HDD63773 U
HDD63773_U3.fits HDD63773 U
HDD63773_U30.fits HDD63773 U
HDD63773_U31.fits HDD63773 U
HDD63773_U32.fits HDD63773 U
HDD63773_U33.fits HDD63773 U
HDD63773_U34.fits HDD63773 U
HDD63773_U35.fits HDD63773 U
HDD63773_U36.fits HDD63773 U
HDD63773_U37.fits HDD63773 U
HDD63773_U38.fits HDD63773 U
HDD63773_U39.fits HDD63773 U
HDD63773_U4.fits HDD63773 U
HDD63773_U40.fits HDD63773 U
HDD63773_U41.fits HDD63773 U
HDD63773_U42.fits HDD63773 U
HDD63773_U43.fits HDD63773 U
HDD63773_U44.fits HDD63773 U
HDD63773_U45.fits HDD63773 U
HDD63773_U46.fits HDD63773 U
HDD63773_U47.fits HDD63773 U
HDD63773_U48.fits HDD63773 U
HDD63773_U49.fits HDD63773 U
HDD63773_U5.fits HDD63773 U
HDD63773_U6.fits HDD63773 U
HDD63773_U7.fits HDD63773 U
HDD63773_U8.fits HDD63773 U
HDD63773_U9.fits HDD63773 U
HDD63773_V1.fits HDD63773 V
HDD63773_V10.fits HDD63773 V
HDD63773_V11.fits HDD63773 V
HDD63773_V12.fits HDD63773 V
HDD63773_V13.fits HDD63773 V
HDD63773_V14.fits HDD63773 V
HDD63773_V15.fits HDD63773 V
HDD63773_V16.fits HDD63773 V
HDD63773_V17.fits HDD63773 V
HDD63773_V18.fits HDD63773 V
HDD63773_V19.fits HDD63773 V
HDD63773_V2.fits HDD63773 V
HDD63773_V20.fits HDD63773 V
HDD63773_V21.fits HDD63773 V
HDD63773_V22.fits HDD63773 V
HDD63773_V23.fits HDD63773 V
HDD63773_V24.fits HDD63773 V
HDD63773_V25.fits HDD63773 V
HDD63773_V26.fits HDD63773 V
HDD63773_V27.fits HDD63773 V
HDD63773_V28.fits HDD63773 V
HDD63773_V29.fits HDD63773 V
HDD63773_V3.fits HDD63773 V
HDD63773_V30.fits HDD63773 V
HDD63773_V31.fits HDD63773 V
HDD63773_V32.fits HDD63773 V
HDD63773_V33.fits HDD63773 V
HDD63773_V34.fits HDD63773 V
HDD63773_V35.fits HDD63773 V
HDD63773_V36.fits HDD63773 V
HDD63773_V37.fits HDD63773 V
HDD63773_V38.fits HDD63773 V
HDD63773_V39.fits HDD63773 V
HDD63773_V4.fits HDD63773 V
HDD63773_V40.fits HDD63773 V
HDD63773_V41.fits HDD63773 V
HDD63773_V42.fits HDD63773 V
HDD63773_V43.fits HDD63773 V
HDD63773_V44.fits HDD63773 V
HDD63773_V45.fits HDD63773 V
HDD63773_V46.fits HDD63773 V
HDD63773_V47.fits HDD63773 V
HDD63773_V48.fits HDD63773 V
HDD63773_V49.fits HDD63773 V
HDD63773_V5.fits HDD63773 V
HDD63773_V6.fits HDD63773 V
HDD63773_V7.fits HDD63773 V
HDD63773_V8.fits HDD63773 V
HDD63773_V9.fits HDD63773 V
TemplateFileList.dat TemplateFileList.dat FREE
bias_01.fits BIAS FREE
bias_01.fits bias FREE
bias_02.fits BIAS FREE
bias_02.fits bias FREE
bias_03.fits BIAS FREE
bias_03.fits bias FREE
flat_b_01.fits flat FREE
flat_b_02.fits flat FREE
